<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.29	1852.24	1874.09	1828.50	1851.16	358729	0	0
2022.06.05	1850.56	1876.00	1825.13	1871.57	394589	0	0
2022.06.12	1878.20	1878.78	1805.17	1840.39	642087	0	0
2022.06.19	1835.91	1847.93	1816.92	1827.42	445501	0	0
2022.06.26	1835.82	1841.03	1784.45	1808.94	480337	0	0
2022.07.03	1811.41	1814.26	1732.25	1742.45	484417	0	0
2022.07.10	1741.09	1745.42	1697.61	1707.32	576836	0	0
2022.07.17	1706.71	1739.31	1680.84	1727.38	514087	0	0
2022.07.24	1726.64	1767.93	1711.52	1766.00	545254	0	0
2022.07.31	1764.75	1794.95	1754.34	1775.42	528527	0	0
2022.08.07	1771.34	1807.87	1770.82	1801.62	483920	0	0
2022.08.14	1801.90	1802.27	1745.54	1747.28	515230	0	0
2022.08.21	1746.52	1765.50	1727.77	1738.08	534244	0	0
2022.08.28	1735.95	1745.52	1688.80	1712.78	580171	0	0
2022.09.04	1711.56	1729.41	1691.27	1716.85	553933	0	0
2022.09.11	1718.58	1735.13	1654.16	1675.01	600621	0	0
2022.09.18	1675.02	1688.03	1639.75	1644.87	654197	0	0
2022.09.25	1643.90	1675.36	1614.81	1660.79	810027	0	0
2022.10.02	1663.22	1729.49	1659.72	1694.80	683837	0	0
2022.10.09	1696.55	1699.81	1640.19	1644.29	707140	0	0
2022.10.16	1645.84	1668.46	1617.29	1657.33	706198	0	0
2022.10.23	1659.80	1674.93	1638.05	1644.60	765258	0	1
2022.10.30	1642.98	1681.72	1616.72	1680.79	713265	0	0
2022.11.06	1674.40	1772.78	1664.71	1770.15	712846	0	0
2022.11.13	1763.34	1786.57	1747.55	1750.97	803236	0	0
2022.11.20	1751.15	1761.24	1727.31	1754.65	602710	0	0
2022.11.27	1754.28	1804.52	1739.63	1797.98	804209	0	0
2022.12.04	1795.99	1810.01	1765.85	1797.46	705342	0	0
2022.12.11	1796.94	1824.52	1773.75	1793.10	768627	0	0
2022.12.18	1792.62	1823.84	1783.79	1798.51	686942	0	0
2022.12.25	1800.08	1833.63	1797.04	1823.55	418727	0	0
2023.01.01	1826.57	1869.87	1823.52	1866.03	590203	0	0
2023.01.08	1867.72	1921.89	1866.44	1920.29	721452	0	0
2023.01.15	1919.00	1937.54	1896.59	1925.92	702635	0	0
2023.01.22	1925.87	1949.09	1911.40	1928.30	697009	0	0
2023.01.29	1927.19	1959.68	1861.44	1865.81	846902	0	0
