<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.05	20:00:00	1.30780	1.30964	1.30594	1.30646	13203	12701475000	11
2016.08.08	00:00:00	1.30711	1.30890	1.30665	1.30824	7972	6151387000	0
2016.08.08	04:00:00	1.30825	1.30960	1.30769	1.30838	6926	3957639000	11
2016.08.08	08:00:00	1.30840	1.30859	1.30317	1.30438	22028	18920966000	11
2016.08.08	12:00:00	1.30438	1.30776	1.30338	1.30413	23185	21463569000	11
2016.08.08	16:00:00	1.30414	1.30594	1.30292	1.30379	21616	19751477000	11
2016.08.08	20:00:00	1.30379	1.30449	1.30270	1.30413	8962	7287010000	11
2016.08.09	00:00:00	1.30382	1.30472	1.29995	1.30007	7305	3762910000	0
2016.08.09	04:00:00	1.30008	1.30078	1.29772	1.29977	11482	7544866000	11
2016.08.09	08:00:00	1.29977	1.30139	1.29664	1.30106	20348	18667467000	11
2016.08.09	12:00:00	1.30109	1.30109	1.29613	1.29774	23031	24064077000	11
2016.08.09	16:00:00	1.29773	1.30158	1.29550	1.30076	27923	31747133000	11
2016.08.09	20:00:00	1.30076	1.30109	1.29932	1.30009	9569	9430113000	11
2016.08.10	00:00:00	1.30010	1.30819	1.29925	1.30508	8987	6145721000	0
2016.08.10	04:00:00	1.30508	1.30894	1.30485	1.30651	11255	8450272000	11
2016.08.10	08:00:00	1.30651	1.30687	1.30234	1.30479	20252	20111869000	11
2016.08.10	12:00:00	1.30478	1.30932	1.30445	1.30765	27665	33664261000	11
2016.08.10	16:00:00	1.30753	1.30805	1.29904	1.30043	28451	33210518000	11
2016.08.10	20:00:00	1.30044	1.30245	1.29932	1.30054	11133	12025531000	11
2016.08.11	00:00:00	1.30054	1.30239	1.30035	1.30097	8126	7786997000	11
2016.08.11	04:00:00	1.30097	1.30272	1.29985	1.30081	8517	7815424000	11
2016.08.11	08:00:00	1.30081	1.30190	1.29353	1.29517	24011	26900335000	11
2016.08.11	12:00:00	1.29517	1.29970	1.29496	1.29721	26584	33504067000	11
2016.08.11	16:00:00	1.29721	1.29850	1.29539	1.29696	26302	30205337000	11
2016.08.11	20:00:00	1.29696	1.29718	1.29516	1.29544	12581	15044568000	11
2016.08.12	00:00:00	1.29512	1.29603	1.29486	1.29582	8344	7425200000	0
2016.08.12	04:00:00	1.29582	1.29773	1.29582	1.29668	8286	7042280000	11
2016.08.12	08:00:00	1.29668	1.29779	1.29441	1.29633	18644	22766939000	11
2016.08.12	12:00:00	1.29633	1.30342	1.29383	1.30110	23936	26568745000	11
2016.08.12	16:00:00	1.30110	1.30125	1.29084	1.29204	31822	30817194000	11
2016.08.12	20:00:00	1.29204	1.29276	1.29023	1.29167	11594	10935602000	11
2016.08.15	00:00:00	1.29195	1.29210	1.28994	1.29109	4942	2130700000	0
2016.08.15	04:00:00	1.29109	1.29395	1.29109	1.29188	8183	6392862000	11
2016.08.15	08:00:00	1.29188	1.29443	1.29116	1.29184	18504	18281950000	11
2016.08.15	12:00:00	1.29184	1.29242	1.28683	1.28759	21353	23785035000	11
2016.08.15	16:00:00	1.28760	1.28870	1.28650	1.28748	23184	23493380000	11
2016.08.15	20:00:00	1.28747	1.28846	1.28711	1.28803	8145	8382882000	11
2016.08.16	00:00:00	1.28759	1.28915	1.28743	1.28872	5959	3274034000	0
2016.08.16	04:00:00	1.28872	1.29099	1.28783	1.29020	8629	5081182000	11
2016.08.16	08:00:00	1.29025	1.29934	1.28839	1.29625	29288	26498003000	11
2016.08.16	12:00:00	1.29628	1.30105	1.29397	1.29637	33843	35644250000	11
2016.08.16	16:00:00	1.29641	1.30370	1.29553	1.30350	34969	36484006000	11
2016.08.16	20:00:00	1.30348	1.30506	1.30320	1.30441	11210	10477183000	11
2016.08.17	00:00:00	1.30408	1.30702	1.30251	1.30461	10587	7381186000	0
2016.08.17	04:00:00	1.30463	1.30630	1.30208	1.30250	9191	6373143000	11
2016.08.17	08:00:00	1.30249	1.30588	1.30013	1.30041	25232	24921857000	11
2016.08.17	12:00:00	1.30040	1.30450	1.29947	1.30236	25351	27717210000	11
2016.08.17	16:00:00	1.30238	1.30318	1.29942	1.30118	25943	30304696000	11
2016.08.17	20:00:00	1.30116	1.30853	1.29749	1.30394	19595	20431584000	11
2016.08.18	00:00:00	1.30378	1.30665	1.30310	1.30478	9893	6664274000	0
2016.08.18	04:00:00	1.30478	1.30878	1.30407	1.30512	11956	8530431000	11
2016.08.18	08:00:00	1.30512	1.31714	1.30461	1.31632	26982	25142965000	11
2016.08.18	12:00:00	1.31630	1.31692	1.31411	1.31468	32182	37195982000	11
2016.08.18	16:00:00	1.31467	1.31678	1.31264	1.31368	25742	22183397000	11
2016.08.18	20:00:00	1.31368	1.31720	1.31341	1.31660	12305	11910008000	11
2016.08.19	00:00:00	1.31662	1.31843	1.31426	1.31492	10457	5926852000	0
2016.08.19	04:00:00	1.31492	1.31507	1.31275	1.31437	9795	7941918000	11
2016.08.19	08:00:00	1.31437	1.31619	1.31093	1.31223	22500	21410248000	11
2016.08.19	12:00:00	1.31222	1.31451	1.30535	1.30833	27358	27915235000	11
2016.08.19	16:00:00	1.30833	1.30908	1.30222	1.30617	28109	28801508000	11
2016.08.19	20:00:00	1.30621	1.30864	1.30560	1.30723	10761	9860369000	11
2016.08.22	00:00:00	1.30478	1.30824	1.30407	1.30531	13049	10657311000	0
2016.08.22	04:00:00	1.30532	1.30635	1.30343	1.30432	10956	9265139000	11
2016.08.22	08:00:00	1.30431	1.31203	1.30338	1.31143	23619	24806332000	11
2016.08.22	12:00:00	1.31143	1.31217	1.30817	1.30976	24889	29215247000	11
2016.08.22	16:00:00	1.30976	1.31566	1.30909	1.31297	26149	26477888000	11
2016.08.22	20:00:00	1.31297	1.31415	1.31279	1.31356	9257	9560500000	11
2016.08.23	00:00:00	1.31341	1.31501	1.31279	1.31376	7364	4166752000	11
2016.08.23	04:00:00	1.31375	1.31537	1.31314	1.31530	8832	6605572000	11
2016.08.23	08:00:00	1.31530	1.32099	1.31467	1.31849	24524	22762872000	11
2016.08.23	12:00:00	1.31850	1.32015	1.31758	1.31907	24054	25171571000	11
2016.08.23	16:00:00	1.31907	1.32004	1.31768	1.31865	28790	26540031000	11
2016.08.23	20:00:00	1.31865	1.32098	1.31838	1.31962	11270	10509878000	11
2016.08.24	00:00:00	1.31909	1.32015	1.31778	1.31784	6184	3598027000	0
2016.08.24	04:00:00	1.31784	1.31901	1.31723	1.31749	9625	6784546000	11
2016.08.24	08:00:00	1.31748	1.32336	1.31606	1.32197	23785	23117502000	11
2016.08.24	12:00:00	1.32203	1.32528	1.32132	1.32426	28545	30252280000	11
2016.08.24	16:00:00	1.32426	1.32724	1.32196	1.32359	28483	28104336000	11
2016.08.24	20:00:00	1.32359	1.32394	1.32254	1.32304	11476	11525685000	11
2016.08.25	00:00:00	1.32303	1.32631	1.32272	1.32607	5930	2972591000	0
2016.08.25	04:00:00	1.32607	1.32607	1.32183	1.32249	8156	4947708000	11
2016.08.25	08:00:00	1.32252	1.32339	1.32022	1.32133	18086	16994134000	11
2016.08.25	12:00:00	1.32133	1.32333	1.31739	1.31908	22992	22034659000	11
2016.08.25	16:00:00	1.31908	1.32100	1.31687	1.31866	23410	24811702000	11
2016.08.25	20:00:00	1.31866	1.31919	1.31683	1.31892	10489	9839217000	11
2016.08.26	00:00:00	1.31874	1.32154	1.31847	1.32096	6775	3925272000	0
2016.08.26	04:00:00	1.32096	1.32113	1.31945	1.32064	6570	3927766000	11
2016.08.26	08:00:00	1.32063	1.32327	1.32044	1.32087	19044	17145901000	11
2016.08.26	12:00:00	1.32087	1.32193	1.31810	1.32113	23143	25202208000	11
2016.08.26	16:00:00	1.32115	1.32786	1.31360	1.31528	49919	44693119000	11
2016.08.26	20:00:00	1.31526	1.31562	1.31214	1.31270	18672	16744439000	11
2016.08.29	00:00:00	1.31183	1.31384	1.31101	1.31159	9048	5994257000	0
2016.08.29	04:00:00	1.31159	1.31298	1.31122	1.31212	9966	7017269000	11
2016.08.29	08:00:00	1.31212	1.31322	1.30858	1.31036	16866	13727740000	11
2016.08.29	12:00:00	1.31035	1.31101	1.30590	1.30672	17962	18023249000	11
2016.08.29	16:00:00	1.30672	1.30877	1.30605	1.30795	24924	23209620000	11
2016.08.29	20:00:00	1.30797	1.31195	1.30789	1.31029	11485	10461677000	11
2016.08.30	00:00:00	1.31010	1.31189	1.30981	1.31069	7687	4733675000	0
2016.08.30	04:00:00	1.31069	1.31073	1.30754	1.30844	9910	8734748000	11
2016.08.30	08:00:00	1.30844	1.30943	1.30586	1.30691	20335	19098333000	11
2016.08.30	12:00:00	1.30691	1.31170	1.30644	1.31037	29636	28962878000	11
2016.08.30	16:00:00	1.31038	1.31193	1.30783	1.30844	31795	28626116000	11
2016.08.30	20:00:00	1.30841	1.30878	1.30718	1.30793	11342	11212046000	11
2016.08.31	00:00:00	1.30725	1.30914	1.30655	1.30676	6394	3273907000	0
2016.08.31	04:00:00	1.30676	1.31164	1.30676	1.31057	10945	7639585000	11
2016.08.31	08:00:00	1.31058	1.31574	1.30832	1.31454	22186	20054429000	11
2016.08.31	12:00:00	1.31454	1.31488	1.30852	1.31018	25061	24380895000	11
2016.08.31	16:00:00	1.31016	1.31447	1.30748	1.31396	36176	29008700000	11
2016.08.31	20:00:00	1.31397	1.31437	1.31223	1.31369	14615	11831523000	11
2016.09.01	00:00:00	1.31398	1.31460	1.31273	1.31303	8259	6419192000	0
2016.09.01	04:00:00	1.31299	1.31529	1.31283	1.31467	9566	6568517000	11
2016.09.01	08:00:00	1.31466	1.32656	1.31290	1.32533	23400	20781370000	11
2016.09.01	12:00:00	1.32534	1.32670	1.32324	1.32529	29779	30613870000	11
2016.09.01	16:00:00	1.32528	1.33173	1.32503	1.32748	35973	29335534000	11
2016.09.01	20:00:00	1.32753	1.32790	1.32603	1.32665	12299	11922793000	11
2016.09.02	00:00:00	1.32583	1.32791	1.32583	1.32730	7759	5051644000	11
2016.09.02	04:00:00	1.32727	1.32922	1.32716	1.32797	8903	6644528000	11
2016.09.02	08:00:00	1.32797	1.32929	1.32608	1.32660	19922	16367492000	11
2016.09.02	12:00:00	1.32660	1.33450	1.32461	1.33297	31511	27118545000	11
2016.09.02	16:00:00	1.33296	1.33518	1.32906	1.33065	44559	35481162000	11
2016.09.02	20:00:00	1.33070	1.33112	1.32895	1.32895	10860	10250090000	11
2016.09.05	00:00:00	1.32921	1.33051	1.32894	1.32973	6064	3839537000	0
2016.09.05	04:00:00	1.32975	1.33263	1.32941	1.33251	9221	6264086000	11
2016.09.05	08:00:00	1.33249	1.33750	1.32905	1.33655	22957	17543622000	11
2016.09.05	12:00:00	1.33654	1.33656	1.33183	1.33227	22779	17483599000	11
2016.09.05	16:00:00	1.33227	1.33304	1.32874	1.33121	16724	13991402000	11
2016.09.05	20:00:00	1.33121	1.33133	1.32972	1.33005	9159	9760596000	11
2016.09.06	00:00:00	1.32939	1.33138	1.32939	1.33061	9176	7511116000	0
2016.09.06	04:00:00	1.33060	1.33258	1.33047	1.33206	9810	7997502000	11
2016.09.06	08:00:00	1.33206	1.33517	1.33186	1.33383	20356	16073284000	11
2016.09.06	12:00:00	1.33382	1.33610	1.33218	1.33456	22498	18819684000	11
2016.09.06	16:00:00	1.33454	1.34437	1.33433	1.34215	39290	29976982000	11
2016.09.06	20:00:00	1.34215	1.34445	1.34203	1.34408	13401	10954153000	11
2016.09.07	00:00:00	1.34295	1.34380	1.34072	1.34102	13076	8951288000	0
2016.09.07	04:00:00	1.34103	1.34230	1.34036	1.34100	14065	9730081000	11
2016.09.07	08:00:00	1.34099	1.34241	1.33770	1.33882	22557	17621049000	11
2016.09.07	12:00:00	1.33881	1.33941	1.33581	1.33661	22707	20953880000	11
2016.09.07	16:00:00	1.33660	1.33967	1.33185	1.33193	33845	29667069000	11
2016.09.07	20:00:00	1.33193	1.33408	1.33193	1.33385	11827	11450674000	11
2016.09.08	00:00:00	1.33311	1.33530	1.33309	1.33514	7116	4201707000	11
2016.09.08	04:00:00	1.33514	1.33578	1.33456	1.33471	10631	6786818000	11
2016.09.08	08:00:00	1.33473	1.33653	1.33285	1.33614	19955	17521881000	11
2016.09.08	12:00:00	1.33614	1.33748	1.33139	1.33318	29653	24548757000	11
2016.09.08	16:00:00	1.33318	1.33415	1.32829	1.32935	39008	31049504000	11
2016.09.08	20:00:00	1.32935	1.33090	1.32884	1.32919	12447	11678176000	11
2016.09.09	00:00:00	1.32902	1.33163	1.32885	1.33097	9251	6161648000	0
2016.09.09	04:00:00	1.33097	1.33355	1.33088	1.33245	12178	8637580000	11
2016.09.09	08:00:00	1.33245	1.33308	1.32866	1.32967	17937	17196088000	11
2016.09.09	12:00:00	1.32967	1.33259	1.32867	1.33012	26363	22826023000	11
2016.09.09	16:00:00	1.33008	1.33080	1.32386	1.32621	32243	28483423000	11
2016.09.09	20:00:00	1.32621	1.32784	1.32476	1.32637	13291	11169877000	11
2016.09.12	00:00:00	1.32610	1.32720	1.32538	1.32673	8093	4987309000	11
2016.09.12	04:00:00	1.32673	1.32747	1.32601	1.32675	8044	6012774000	11
2016.09.12	08:00:00	1.32677	1.32850	1.32646	1.32729	19638	18275300000	11
2016.09.12	12:00:00	1.32729	1.32908	1.32343	1.32831	25520	22947081000	11
2016.09.12	16:00:00	1.32832	1.33333	1.32703	1.33200	28533	24106825000	11
2016.09.12	20:00:00	1.33201	1.33465	1.32973	1.33349	22992	19621457000	11
2016.09.13	00:00:00	1.33317	1.33404	1.33166	1.33232	15388	9809511000	0
2016.09.13	04:00:00	1.33238	1.33371	1.33174	1.33367	8108	6795695000	11
2016.09.13	08:00:00	1.33367	1.33379	1.32967	1.32998	22516	20572884000	11
2016.09.13	12:00:00	1.32998	1.33023	1.32172	1.32220	29011	25848398000	11
2016.09.13	16:00:00	1.32220	1.32227	1.31668	1.31982	40074	33528962000	11
2016.09.13	20:00:00	1.31980	1.32096	1.31777	1.31904	24415	23174747000	11
2016.09.14	00:00:00	1.31690	1.31970	1.31657	1.31675	8294	5444849000	0
2016.09.14	04:00:00	1.31675	1.31983	1.31669	1.31980	9434	7318435000	11
2016.09.14	08:00:00	1.31980	1.32275	1.31873	1.32129	25473	19467913000	11
2016.09.14	12:00:00	1.32128	1.32213	1.31785	1.31849	26226	23106581000	11
2016.09.14	16:00:00	1.31849	1.32085	1.31377	1.31914	37245	35565528000	11
2016.09.14	20:00:00	1.31916	1.32397	1.31896	1.32329	18741	19478649000	11
2016.09.15	00:00:00	1.32249	1.32787	1.32249	1.32558	10224	5383119000	0
2016.09.15	04:00:00	1.32562	1.32650	1.32497	1.32517	12546	11718865000	11
2016.09.15	08:00:00	1.32517	1.32521	1.31988	1.32101	23975	21451171000	11
2016.09.15	12:00:00	1.32101	1.32477	1.31838	1.32058	35452	29399518000	11
2016.09.15	16:00:00	1.32060	1.32189	1.31788	1.32154	39776	36438321000	11
2016.09.15	20:00:00	1.32155	1.32446	1.32088	1.32382	17432	15619348000	11
2016.09.16	00:00:00	1.32352	1.32468	1.32246	1.32247	8120	3981896000	0
2016.09.16	04:00:00	1.32248	1.32469	1.32192	1.32331	10675	8170942000	11
2016.09.16	08:00:00	1.32332	1.32389	1.31905	1.32060	19656	19050010000	11
2016.09.16	12:00:00	1.32060	1.32090	1.31282	1.31307	25395	21705413000	11
2016.09.16	16:00:00	1.31307	1.31352	1.30661	1.30746	33089	31370456000	11
2016.09.16	20:00:00	1.30741	1.30741	1.29955	1.29955	20368	24053402000	11
2016.09.19	00:00:00	1.29988	1.30245	1.29911	1.30245	11386	8129269000	0
2016.09.19	04:00:00	1.30246	1.30467	1.30217	1.30373	12052	9451105000	11
2016.09.19	08:00:00	1.30373	1.30746	1.30278	1.30471	24240	17967311000	11
2016.09.19	12:00:00	1.30472	1.30746	1.30372	1.30739	21962	19744444000	11
2016.09.19	16:00:00	1.30739	1.30906	1.30357	1.30474	28122	29668239000	11
2016.09.19	20:00:00	1.30478	1.30483	1.30197	1.30273	13998	15872641000	11
2016.09.20	00:00:00	1.30248	1.30437	1.30035	1.30340	8194	6465799000	12
2016.09.20	04:00:00	1.30340	1.30460	1.30339	1.30391	10400	9545400000	11
2016.09.20	08:00:00	1.30390	1.30642	1.29986	1.30101	24462	26094689000	11
2016.09.20	12:00:00	1.30100	1.30194	1.29537	1.29589	33029	36541682000	11
2016.09.20	16:00:00	1.29589	1.29888	1.29465	1.29798	33317	35241157000	11
2016.09.20	20:00:00	1.29794	1.29881	1.29706	1.29865	14845	16641679000	11
2016.09.21	00:00:00	1.29870	1.30013	1.29581	1.29969	9588	7384874000	0
2016.09.21	04:00:00	1.29970	1.30043	1.29441	1.29634	17759	13495491000	11
2016.09.21	08:00:00	1.29634	1.29914	1.29604	1.29718	25297	24393574000	11
2016.09.21	12:00:00	1.29718	1.30115	1.29671	1.29871	25785	26374992000	11
2016.09.21	16:00:00	1.29873	1.29874	1.29544	1.29766	29244	25177638000	11
2016.09.21	20:00:00	1.29765	1.30463	1.29522	1.30315	35481	29327645000	11
2016.09.22	00:00:00	1.30252	1.30481	1.30249	1.30386	8948	5576112000	0
2016.09.22	04:00:00	1.30386	1.30579	1.30312	1.30528	10082	6579762000	11
2016.09.22	08:00:00	1.30528	1.30858	1.30486	1.30800	26058	20885944000	11
2016.09.22	12:00:00	1.30815	1.30831	1.30471	1.30741	28565	23270228000	11
2016.09.22	16:00:00	1.30741	1.31204	1.30675	1.30834	34115	27668059000	11
2016.09.22	20:00:00	1.30839	1.30984	1.30648	1.30738	15871	11251348000	11
2016.09.23	00:00:00	1.30736	1.30868	1.30611	1.30648	8647	4331327000	11
2016.09.23	04:00:00	1.30649	1.30695	1.30328	1.30412	11882	8178080000	11
2016.09.23	08:00:00	1.30412	1.30466	1.29882	1.30032	24005	17670726000	11
2016.09.23	12:00:00	1.30032	1.30188	1.29488	1.29531	30433	23996272000	11
2016.09.23	16:00:00	1.29531	1.29744	1.29145	1.29678	37214	29784828000	11
2016.09.23	20:00:00	1.29680	1.29722	1.29429	1.29594	15534	13959837000	11
2016.09.26	00:00:00	1.29637	1.29832	1.29529	1.29804	3951	6125266000	0
2016.09.26	04:00:00	1.29804	1.29858	1.29717	1.29820	5677	8116475000	22
2016.09.26	08:00:00	1.29819	1.29840	1.29156	1.29327	19655	21497554000	11
2016.09.26	12:00:00	1.29327	1.29474	1.29202	1.29430	26447	25246406000	11
2016.09.26	16:00:00	1.29429	1.29859	1.29417	1.29764	33237	29171821000	11
2016.09.26	20:00:00	1.29764	1.29764	1.29618	1.29727	11774	10266450000	11
2016.09.27	00:00:00	1.29736	1.29753	1.29506	1.29525	5626	3221062000	0
2016.09.27	04:00:00	1.29526	1.29916	1.29485	1.29697	12669	8100448000	11
2016.09.27	08:00:00	1.29698	1.30079	1.29621	1.29665	25948	21853653000	11
2016.09.27	12:00:00	1.29664	1.29900	1.29361	1.29730	29266	25574762000	11
2016.09.27	16:00:00	1.29730	1.30240	1.29527	1.30197	33000	30978320000	11
2016.09.27	20:00:00	1.30199	1.30261	1.30086	1.30201	14506	14376723000	11
2016.09.28	00:00:00	1.30216	1.30251	1.29978	1.30055	6972	3894179000	0
2016.09.28	04:00:00	1.30055	1.30074	1.29909	1.30024	7904	5488886000	11
2016.09.28	08:00:00	1.30023	1.30304	1.29814	1.29918	25130	21221956000	11
2016.09.28	12:00:00	1.29913	1.30311	1.29845	1.30244	27674	22220833000	11
2016.09.28	16:00:00	1.30244	1.30302	1.29791	1.30087	33850	27376947000	11
2016.09.28	20:00:00	1.30087	1.30299	1.29983	1.30148	21195	16909807000	11
2016.09.29	00:00:00	1.30154	1.30574	1.30125	1.30497	10970	7191321000	0
2016.09.29	04:00:00	1.30496	1.30516	1.30168	1.30180	13340	8888328000	11
2016.09.29	08:00:00	1.30180	1.30318	1.29879	1.29922	22813	18468932000	11
2016.09.29	12:00:00	1.29921	1.30316	1.29833	1.30043	26423	26160697000	11
2016.09.29	16:00:00	1.30043	1.30139	1.29630	1.29764	38559	31533096000	11
2016.09.29	20:00:00	1.29764	1.29793	1.29536	1.29664	26512	25241425000	11
2016.09.30	00:00:00	1.29640	1.29749	1.29456	1.29528	8742	4902817000	0
2016.09.30	04:00:00	1.29528	1.29726	1.29527	1.29686	13039	8112370000	11
2016.09.30	08:00:00	1.29686	1.29911	1.29359	1.29611	33019	24494855000	11
2016.09.30	12:00:00	1.29610	1.29911	1.29443	1.29778	34853	25855409000	11
2016.09.30	16:00:00	1.29781	1.30222	1.29493	1.29695	43619	34982152000	11
2016.09.30	20:00:00	1.29695	1.29833	1.29530	1.29735	18920	14771595000	11
2016.10.03	00:00:00	1.29171	1.29435	1.29113	1.29269	10999	8286685000	0
2016.10.03	04:00:00	1.29267	1.29459	1.29205	1.29399	8720	5668819000	11
2016.10.03	08:00:00	1.29395	1.29449	1.28447	1.28756	28942	25727104000	11
2016.10.03	12:00:00	1.28756	1.28930	1.28530	1.28609	27109	23605003000	11
2016.10.03	16:00:00	1.28605	1.28614	1.28168	1.28532	34474	24805049000	11
2016.10.03	20:00:00	1.28531	1.28716	1.28373	1.28386	13965	11985748000	11
2016.10.04	00:00:00	1.28380	1.28596	1.28274	1.28434	8807	5018103000	0
2016.10.04	04:00:00	1.28432	1.28474	1.28155	1.28410	13814	9252646000	11
2016.10.04	08:00:00	1.28407	1.28485	1.27559	1.27695	28895	18952042000	11
2016.10.04	12:00:00	1.27694	1.27792	1.27354	1.27626	29708	19780506000	11
2016.10.04	16:00:00	1.27626	1.27746	1.27186	1.27345	47997	39736811000	11
2016.10.04	20:00:00	1.27347	1.27499	1.27194	1.27271	21554	20745157000	11
2016.10.05	00:00:00	1.27227	1.27349	1.27194	1.27277	9195	5694672000	0
2016.10.05	04:00:00	1.27276	1.27452	1.27248	1.27315	10682	7257504000	11
2016.10.05	08:00:00	1.27311	1.27400	1.26848	1.27324	30765	22382523000	11
2016.10.05	12:00:00	1.27324	1.27426	1.27098	1.27346	30705	25010480000	11
2016.10.05	16:00:00	1.27347	1.27708	1.27264	1.27529	35183	27638654000	11
2016.10.05	20:00:00	1.27528	1.27597	1.27405	1.27460	13769	12046479000	11
2016.10.06	00:00:00	1.27458	1.27593	1.27407	1.27466	11329	5984276000	0
2016.10.06	04:00:00	1.27469	1.27488	1.27113	1.27181	13292	9414110000	11
2016.10.06	08:00:00	1.27181	1.27377	1.26953	1.27262	27801	21763827000	11
2016.10.06	12:00:00	1.27261	1.27353	1.26328	1.26357	32434	29927175000	11
2016.10.06	16:00:00	1.26357	1.26642	1.26212	1.26447	35576	29077491000	11
2016.10.06	20:00:00	1.26449	1.26464	1.26013	1.26143	15059	12911537000	11
2016.10.07	00:00:00	1.26133	1.26216	1.14754	1.23960	27122	18627246000	11
2016.10.07	04:00:00	1.23959	1.24458	1.23489	1.24352	36824	29012915000	11
2016.10.07	08:00:00	1.24348	1.24765	1.24172	1.24331	39611	26787178000	11
2016.10.07	12:00:00	1.24333	1.24346	1.22264	1.23835	52600	32744075000	11
2016.10.07	16:00:00	1.23832	1.24689	1.23491	1.24584	55543	39612773000	11
2016.10.07	20:00:00	1.24583	1.24627	1.24181	1.24235	21617	15708048000	11
2016.10.10	00:00:00	1.23946	1.24388	1.23901	1.24381	9824	11097613000	0
2016.10.10	04:00:00	1.24380	1.24434	1.23953	1.24061	17414	11637781000	11
2016.10.10	08:00:00	1.24063	1.24235	1.23655	1.24166	27408	16853513000	11
2016.10.10	12:00:00	1.24166	1.24297	1.23762	1.23890	29816	22703171000	11
2016.10.10	16:00:00	1.23890	1.23997	1.23545	1.23797	32328	27732113000	11
2016.10.10	20:00:00	1.23795	1.23800	1.23440	1.23609	14898	12370583000	11
2016.10.11	00:00:00	1.23611	1.23725	1.23302	1.23366	10108	5724268000	0
2016.10.11	04:00:00	1.23366	1.23385	1.23002	1.23220	22230	15277033000	11
2016.10.11	08:00:00	1.23220	1.23223	1.22775	1.22846	33850	25873292000	11
2016.10.11	12:00:00	1.22846	1.23076	1.22492	1.23064	36011	29693159000	11
2016.10.11	16:00:00	1.23062	1.23285	1.21473	1.21568	44677	34414168000	11
2016.10.11	20:00:00	1.21570	1.21612	1.20892	1.21244	31853	26936206000	11
2016.10.12	00:00:00	1.21215	1.22889	1.21044	1.22604	26844	18438953000	0
2016.10.12	04:00:00	1.22604	1.23243	1.22588	1.22929	20753	12179852000	11
2016.10.12	08:00:00	1.22926	1.23179	1.22172	1.22570	41112	28914533000	11
2016.10.12	12:00:00	1.22572	1.22778	1.21923	1.21941	36890	24526129000	11
2016.10.12	16:00:00	1.21941	1.22344	1.21654	1.22203	41793	29847938000	11
2016.10.12	20:00:00	1.22199	1.22587	1.21891	1.22037	25524	20370378000	11
2016.10.13	00:00:00	1.22037	1.22136	1.21592	1.21666	10767	7105668000	0
2016.10.13	04:00:00	1.21666	1.22051	1.21612	1.21847	17182	7455591000	11
2016.10.13	08:00:00	1.21846	1.21940	1.21321	1.21636	35339	21292494000	11
2016.10.13	12:00:00	1.21634	1.22174	1.21605	1.21913	38347	28379005000	11
2016.10.13	16:00:00	1.22047	1.22586	1.21852	1.22481	20489	16835962000	11
2016.10.13	20:00:00	1.22481	1.22717	1.22382	1.22504	20042	18005865000	11
2016.10.14	00:00:00	1.22519	1.22541	1.22167	1.22304	12740	9271858000	0
2016.10.14	04:00:00	1.22304	1.22608	1.21947	1.21973	16532	7997878000	11
2016.10.14	08:00:00	1.21973	1.22154	1.21674	1.22145	29062	19771858000	11
2016.10.14	12:00:00	1.22145	1.22603	1.21928	1.21949	34150	24077198000	11
2016.10.14	16:00:00	1.21947	1.22254	1.21738	1.22063	33062	19657540000	11
2016.10.14	20:00:00	1.22061	1.22237	1.21680	1.21680	19084	11204415000	11
2016.10.17	00:00:00	1.21559	1.21813	1.21489	1.21651	11440	6420606000	0
2016.10.17	04:00:00	1.21652	1.21733	1.21509	1.21598	11300	6027197000	11
2016.10.17	08:00:00	1.21596	1.21971	1.21531	1.21668	24186	16815313000	11
2016.10.17	12:00:00	1.21666	1.21803	1.21350	1.21660	26788	20497322000	11
2016.10.17	16:00:00	1.21658	1.21988	1.21420	1.21964	28147	19778331000	11
2016.10.17	20:00:00	1.21962	1.22010	1.21758	1.21814	13271	10062276000	11
2016.10.18	00:00:00	1.21782	1.22464	1.21756	1.22454	10458	6313177000	11
2016.10.18	04:00:00	1.22454	1.22730	1.22194	1.22261	13434	7012572000	11
2016.10.18	08:00:00	1.22261	1.22766	1.22199	1.22462	24725	15523585000	11
2016.10.18	12:00:00	1.22455	1.23037	1.22309	1.22652	36576	26771904000	11
2016.10.18	16:00:00	1.22659	1.23244	1.22659	1.22919	29756	19991282000	11
2016.10.18	20:00:00	1.22917	1.23093	1.22873	1.22961	12518	8443421000	11
2016.10.19	00:00:00	1.22930	1.23139	1.22846	1.22940	12019	6444522000	0
2016.10.19	04:00:00	1.22939	1.23043	1.22753	1.22785	10702	6365580000	11
2016.10.19	08:00:00	1.22785	1.23290	1.22561	1.23190	23045	16898299000	11
2016.10.19	12:00:00	1.23190	1.23318	1.22710	1.22993	26655	20894790000	11
2016.10.19	16:00:00	1.22994	1.23215	1.22533	1.22752	31160	21115390000	11
2016.10.19	20:00:00	1.22752	1.22889	1.22584	1.22862	13313	10923131000	11
2016.10.20	00:00:00	1.22860	1.22940	1.22755	1.22901	13381	10560655000	0
2016.10.20	04:00:00	1.22903	1.22976	1.22751	1.22752	9876	6111583000	11
2016.10.20	08:00:00	1.22753	1.22846	1.22628	1.22692	20364	12368698000	11
2016.10.20	12:00:00	1.22691	1.22820	1.22127	1.22312	28689	18762644000	11
2016.10.20	16:00:00	1.22311	1.22736	1.22093	1.22735	31927	18874026000	11
