<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.19	1278.88	1283.99	1270.31	1274.46	111610	0	14
2018.06.20	1274.94	1276.38	1267.56	1267.56	94109	0	14
2018.06.21	1268.05	1270.06	1261.29	1267.24	100373	0	14
2018.06.22	1267.38	1271.03	1266.58	1269.21	91474	0	14
2018.06.25	1271.37	1272.56	1264.40	1265.32	86382	0	14
2018.06.26	1266.04	1267.61	1254.71	1258.45	96159	0	14
2018.06.27	1258.44	1260.05	1250.59	1251.79	120092	0	14
2018.06.28	1252.31	1254.24	1245.84	1248.14	107121	0	14
2018.06.29	1248.01	1255.57	1245.99	1252.74	105028	0	14
2018.07.02	1252.73	1254.15	1239.63	1241.49	92846	0	13
2018.07.03	1241.89	1256.85	1237.82	1252.78	99797	0	14
2018.07.04	1252.47	1261.07	1252.34	1256.47	66160	0	14
2018.07.05	1256.24	1259.68	1251.24	1257.17	96710	0	12
2018.07.06	1257.20	1258.94	1252.69	1254.56	84745	0	14
2018.07.09	1255.25	1265.84	1254.83	1257.41	85737	0	14
2018.07.10	1257.64	1260.24	1247.28	1255.93	92226	0	14
2018.07.11	1255.70	1256.84	1241.41	1242.18	107273	0	14
2018.07.12	1242.46	1248.50	1241.24	1246.94	124630	0	14
2018.07.13	1246.83	1248.04	1236.30	1241.06	87152	0	14
2018.07.16	1241.27	1245.51	1238.28	1240.80	85141	0	14
2018.07.17	1240.73	1244.94	1226.02	1227.28	94291	0	14
2018.07.18	1227.67	1229.10	1220.98	1227.50	83759	0	14
2018.07.19	1226.98	1228.98	1211.45	1222.86	110290	0	12
2018.07.20	1223.75	1232.22	1215.63	1231.59	123284	0	14
2018.07.23	1230.39	1235.15	1222.19	1224.42	106778	0	14
2018.07.24	1224.75	1229.45	1218.10	1224.45	111426	0	15
2018.07.25	1224.42	1234.14	1223.16	1231.57	115521	0	15
2018.07.26	1231.46	1235.18	1222.29	1222.84	98777	0	15
2018.07.27	1223.57	1227.32	1217.51	1222.81	94003	0	15
2018.07.30	1223.34	1225.03	1218.96	1221.28	66294	0	14
2018.07.31	1221.54	1228.53	1213.93	1223.94	101959	0	10
2018.08.01	1224.13	1224.76	1215.69	1216.05	90683	0	15
2018.08.02	1216.52	1221.05	1206.97	1207.72	94114	0	15
2018.08.03	1208.68	1219.98	1204.40	1213.14	97934	0	15
2018.08.06	1213.61	1217.85	1206.48	1207.10	73287	0	15
2018.08.07	1208.09	1216.10	1207.65	1210.58	74692	0	15
2018.08.08	1211.01	1215.82	1206.35	1213.38	76923	0	13
2018.08.09	1213.62	1217.31	1210.72	1212.16	86741	0	15
2018.08.10	1212.55	1217.09	1205.70	1211.38	118336	0	15
2018.08.13	1212.51	1213.80	1191.60	1193.64	90397	0	15
2018.08.14	1194.01	1198.67	1191.99	1193.93	62151	0	15
2018.08.15	1194.26	1194.66	1173.07	1174.65	77457	0	15
2018.08.16	1175.55	1182.02	1160.07	1173.93	93034	0	14
2018.08.17	1173.69	1185.00	1171.79	1184.17	64952	0	15
2018.08.20	1183.46	1190.79	1182.60	1190.36	53212	0	15
2018.08.21	1190.37	1196.91	1187.65	1196.12	69290	0	15
2018.08.22	1196.05	1201.52	1192.54	1195.42	68635	0	15
2018.08.23	1195.89	1196.54	1183.80	1185.27	64778	0	15
2018.08.24	1185.30	1208.49	1183.18	1205.88	68650	0	15
2018.08.27	1207.20	1212.33	1203.11	1211.07	48250	0	12
2018.08.28	1210.81	1214.21	1199.53	1200.96	64378	0	15
2018.08.29	1201.47	1207.26	1201.29	1206.53	58304	0	12
2018.08.30	1206.91	1207.81	1196.17	1199.61	60868	0	11
2018.08.31	1200.00	1208.77	1198.21	1200.78	75806	0	15
2018.09.03	1200.68	1203.84	1195.60	1201.25	59262	0	15
2018.09.04	1200.67	1201.93	1189.56	1191.03	76229	0	15
2018.09.05	1191.72	1198.37	1190.79	1196.48	65696	0	15
2018.09.06	1197.13	1206.95	1195.74	1199.97	88985	0	15
2018.09.07	1200.33	1203.48	1193.41	1195.83	79092	0	15
2018.09.10	1196.35	1198.49	1191.44	1195.57	60154	0	15
2018.09.11	1195.46	1199.32	1187.66	1198.37	64425	0	15
2018.09.12	1197.99	1208.43	1192.63	1206.06	67159	0	15
2018.09.13	1206.47	1212.60	1200.07	1201.26	74782	0	15
2018.09.14	1201.63	1208.52	1192.84	1193.43	74488	0	15
2018.09.17	1193.67	1204.77	1192.75	1200.93	61098	0	13
2018.09.18	1201.38	1203.48	1195.82	1198.04	80695	0	15
2018.09.19	1197.95	1206.16	1197.92	1203.68	69378	0	15
2018.09.20	1203.81	1208.40	1201.23	1207.07	69611	0	14
2018.09.21	1206.75	1211.03	1191.78	1199.10	70594	0	15
2018.09.24	1198.88	1204.12	1194.36	1198.66	52248	0	15
